id	price	sale_price	sale_price_effective_date
shopify_ZZ_15506968084811_56447036752203	310.00 CZK		
shopify_ZZ_15506968215883_56447036948811	5364.00 CZK	4829.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506969362763_56447039930699	283.00 CZK		
shopify_ZZ_15506969395531_56447039963467	307.00 CZK		
shopify_ZZ_15506969428299_56447039996235	1515.00 CZK	1364.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506969592139_56447040127307	1339.00 CZK	1206.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506970083659_56447042257227	395.00 CZK		
shopify_ZZ_15506970476875_56447042683211	5687.00 CZK	5119.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506970509643_56447042715979	293.00 CZK		
shopify_ZZ_15506970968395_56447043502411	9981.00 CZK	8984.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506971459915_56447044878667	223.00 CZK		
shopify_ZZ_15506971525451_56447044944203	273.00 CZK		
shopify_ZZ_15506971918667_56447045304651	238.00 CZK		
shopify_ZZ_15506971951435_56447045337419	226.00 CZK		
shopify_ZZ_15506971984203_56447045402955	263.00 CZK		
shopify_ZZ_15506972115275_56447045534027	4102.00 CZK	3693.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506972148043_56447046385995	439.00 CZK		
shopify_ZZ_15506972246347_56447046484299	379.00 CZK		
shopify_ZZ_15506972377419_56447046615371	278.00 CZK		
shopify_ZZ_15506972508491_56447046746443	822.00 CZK	740.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506972574027_56447047598411	16787.00 CZK	15110.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506972737867_56447047729483	2173.00 CZK	1956.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506972901707_56447048057163	1201.00 CZK	1081.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506973229387_56447049466187	2175.00 CZK	1958.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506973753675_56447050121547	526.00 CZK	473.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506974081355_56447051301195	175.00 CZK		
shopify_ZZ_15506974310731_56447051530571	217.00 CZK		
shopify_ZZ_15506974703947_56447052251467	3346.00 CZK		
shopify_ZZ_15506974769483_56447052382539	229.00 CZK		
shopify_ZZ_15506974966091_56447052579147	412.00 CZK		
shopify_ZZ_15506975031627_56447052644683	6465.00 CZK	5819.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506975523147_56447054250315	412.00 CZK		
shopify_ZZ_15506975686987_56447054807371	1848.00 CZK	1663.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506975883595_56447055364427	3966.00 CZK	3569.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506976047435_56447055626571	10817.00 CZK	9736.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506976211275_56447056609611	7070.00 CZK	6364.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506976276811_56447056675147	7070.00 CZK	6364.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506976342347_56447056707915	4026.00 CZK		
shopify_ZZ_15506976670027_56447057559883	7070.00 CZK	6364.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506976801099_56447057690955	6289.00 CZK	5661.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506977030475_56447058411851	200.00 CZK		
shopify_ZZ_15506977096011_56447058477387	4255.00 CZK		
shopify_ZZ_15506977128779_56447058510155	7077.00 CZK	6370.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506977292619_56447059001675	5882.00 CZK	5294.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506977751371_56447060017483	6843.00 CZK	6160.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506977849675_56447061131595	6289.00 CZK	5661.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506978013515_56447061393739	334.00 CZK		
shopify_ZZ_15506979160395_56447063359819	1701.00 CZK	1531.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506979553611_56447064015179	888.00 CZK	799.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506979619147_56447064080715	1394.00 CZK	1126.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506979914059_56447064441163	3350.00 CZK	3016.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506979946827_56447064473931	11934.00 CZK	10742.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506980667723_56447065260363	2429.00 CZK	2187.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506980897099_56447065456971	315.00 CZK		
shopify_ZZ_15506981192011_56447065784651	266.00 CZK		
shopify_ZZ_15506981257547_56447065882955	620.00 CZK	558.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506981290315_56447065915723	387.00 CZK		
shopify_ZZ_15506981585227_56447066571083	251.00 CZK		
shopify_ZZ_15506981749067_56447066833227	350.00 CZK		
shopify_ZZ_15506981912907_56447067128139	878.00 CZK	790.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506982076747_56447068635467	263.00 CZK		
shopify_ZZ_15506982175051_56447068799307	1204.00 CZK	1084.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506982404427_56447069159755	227.00 CZK		
shopify_ZZ_15506982437195_56447069192523	522.00 CZK	470.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506982502731_56447069323595	930.00 CZK	837.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506982601035_56447069552971	1263.00 CZK	1137.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506982633803_56447069585739	1651.00 CZK	1486.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506982666571_56447069749579	9796.00 CZK	8817.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506982961483_56447070110027	351.00 CZK		
shopify_ZZ_15506982994251_56447070142795	945.00 CZK	851.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506983649611_56447070896459	4130.00 CZK	3717.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506983715147_56447071551819	2053.00 CZK	1848.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506983977291_56447071813963	2089.00 CZK	1880.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506984042827_56447071879499	5729.00 CZK	5156.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506984206667_56447072043339	320.00 CZK		
shopify_ZZ_15506984272203_56447072076107	4853.00 CZK	4368.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506984698187_56447072567627	2680.00 CZK	2413.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506984829259_56447072698699	514.00 CZK	463.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506984960331_56447072829771	5417.00 CZK	4876.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506985255243_56447073255755	265.00 CZK		
shopify_ZZ_15506985320779_56447073321291	230.00 CZK		
shopify_ZZ_15506985386315_56447073354059	1875.00 CZK	1586.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506985681227_56447073747275	1189.00 CZK	1070.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506985713995_56447073812811	338.00 CZK		
shopify_ZZ_15506985746763_56447073845579	353.00 CZK		
shopify_ZZ_15506985877835_56447074009419	310.00 CZK		
shopify_ZZ_15506986107211_56447074238795	379.00 CZK		
shopify_ZZ_15506986172747_56447074337099	498.00 CZK		
shopify_ZZ_15506986238283_56447074435403	479.00 CZK		
shopify_ZZ_15506986402123_56447075254603	14961.00 CZK	13466.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506986533195_56447075385675	319.00 CZK		
shopify_ZZ_15506987123019_56447076008267	1747.00 CZK	1572.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506987254091_56447076139339	507.00 CZK	456.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506987417931_56447076303179	268.00 CZK		
shopify_ZZ_15506987516235_56447076401483	279.00 CZK		
shopify_ZZ_15506987909451_56447076827467	269.00 CZK		
shopify_ZZ_15506988007755_56447076925771	227.00 CZK		
shopify_ZZ_15506988073291_56447076991307	299.00 CZK		
shopify_ZZ_15506988269899_56447077187915	8884.00 CZK		
shopify_ZZ_15506988859723_56447078367563	264.00 CZK		
shopify_ZZ_15506988892491_56447078400331	3255.00 CZK		
shopify_ZZ_15506989318475_56447078826315	263.00 CZK		
shopify_ZZ_15506989678923_56447079416139	1346.00 CZK	1211.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506989711691_56447079448907	9321.00 CZK		
shopify_ZZ_15506989744459_56447079481675	273.00 CZK		
shopify_ZZ_15506989809995_56447079547211	1427.00 CZK	1284.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506990203211_56447079940427	484.00 CZK		
shopify_ZZ_15506990334283_56447080202571	351.00 CZK		
shopify_ZZ_15506990465355_56447080300875	4011.00 CZK	3611.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506990629195_56447080530251	252.00 CZK		
shopify_ZZ_15506990793035_56447080792395	250.00 CZK		
shopify_ZZ_15506990891339_56447080956235	347.00 CZK		
shopify_ZZ_15506991186251_56447081283915	1259.00 CZK		
shopify_ZZ_15506991251787_56447081349451	2622.00 CZK	2361.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506991382859_56447081480523	310.00 CZK		
shopify_ZZ_15506991710539_56447081808203	170.00 CZK		
shopify_ZZ_15506991776075_56447082201419	1393.00 CZK	1254.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506991939915_56447082365259	7458.00 CZK	6712.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506992103755_56447082529099	226.00 CZK		
shopify_ZZ_15506992202059_56447082627403	4914.00 CZK	4423.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506992431435_56447084167499	291.00 CZK		
shopify_ZZ_15506992496971_56447086854475	1618.00 CZK	1456.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506992890187_56447087280459	163.00 CZK		
shopify_ZZ_15506993185099_56447087608139	701.00 CZK	548.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506993578315_56447088001355	868.00 CZK		
shopify_ZZ_15506993774923_56447088329035	417.00 CZK		
shopify_ZZ_15506994200907_56447089115467	253.00 CZK		
shopify_ZZ_15506994266443_56447089148235	220.00 CZK		
shopify_ZZ_15506994364747_56447089279307	455.00 CZK		
shopify_ZZ_15506994594123_56447089869131	1825.00 CZK	1643.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506994659659_56447089967435	1427.00 CZK	1284.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506995020107_56447090327883	943.00 CZK	849.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506995118411_56447090426187	1037.00 CZK	933.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506995183947_56447090491723	562.00 CZK	506.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506995216715_56447090524491	470.00 CZK		
shopify_ZZ_15506995380555_56447090688331	1494.00 CZK	1345.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506995413323_56447090721099	2994.00 CZK		
shopify_ZZ_15506995773771_56447091114315	1791.00 CZK	1612.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506996134219_56447091507531	220.00 CZK		
shopify_ZZ_15506996363595_56447092130123	552.00 CZK	497.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506996429131_56447092162891	505.00 CZK	455.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506996461899_56447092228427	295.00 CZK		
shopify_ZZ_15506996527435_56447092425035	939.00 CZK	845.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506996658507_56447092588875	4221.00 CZK	3800.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506996822347_56447092752715	3260.00 CZK	2934.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506996986187_56447092916555	359.00 CZK		
shopify_ZZ_15506997510475_56447093440843	546.00 CZK	491.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506997576011_56447093506379	486.00 CZK		
shopify_ZZ_15506997608779_56447093539147	546.00 CZK	471.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506997707083_56447093702987	494.00 CZK		
shopify_ZZ_15506997870923_56447093866827	8065.00 CZK		
shopify_ZZ_15506997936459_56447093965131	7426.00 CZK	6684.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506998165835_56447094227275	831.00 CZK	749.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506998231371_56447094292811	1424.00 CZK		
shopify_ZZ_15506998886731_56447095013707	458.00 CZK		
shopify_ZZ_15506998952267_56447095079243	5687.00 CZK	5119.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506998985035_56447095112011	728.00 CZK		
shopify_ZZ_15506999083339_56447095177547	262.00 CZK		
shopify_ZZ_15506999214411_56447095406923	295.00 CZK		
shopify_ZZ_15506999312715_56447095505227	223.00 CZK		
shopify_ZZ_15506999509323_56447095701835	1412.00 CZK	1271.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506999542091_56447095734603	461.00 CZK		
shopify_ZZ_15506999574859_56447095767371	5115.00 CZK		
shopify_ZZ_15506999673163_56447095865675	677.00 CZK	609.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506999705931_56447095898443	1965.00 CZK		
shopify_ZZ_15506999738699_56447095931211	1833.00 CZK	1650.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506999771467_56447095963979	362.00 CZK		
shopify_ZZ_15506999804235_56447095996747	645.00 CZK	581.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15506999935307_56447096160587	26157.00 CZK	23544.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507000033611_56447096291659	3964.00 CZK	3569.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507000099147_56447096357195	3913.00 CZK	3522.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507000131915_56447096389963	5176.00 CZK	4658.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507000230219_56447096455499	1122.00 CZK	1010.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507000262987_56447096586571	658.00 CZK	592.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507000295755_56447096652107	343.00 CZK		
shopify_ZZ_15507000328523_56447096684875	525.00 CZK	473.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507000525131_56447096881483	343.00 CZK		
shopify_ZZ_15507000557899_56447096914251	343.00 CZK		
shopify_ZZ_15507000656203_56447097012555	294.00 CZK		
shopify_ZZ_15507000721739_56447097110859	2517.00 CZK	2265.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507000754507_56447097143627	294.00 CZK		
shopify_ZZ_15507000951115_56447098487115	2723.00 CZK	2451.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507000983883_56447098519883	333.00 CZK		
shopify_ZZ_15507001049419_56447098585419	1652.00 CZK	1487.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507001082187_56447101305163	3492.00 CZK	3143.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507001114955_56447101337931	5729.00 CZK	5156.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507001180491_56447101403467	295.00 CZK		
shopify_ZZ_15507001344331_56447101567307	387.00 CZK		
shopify_ZZ_15507001803083_56447102058827	412.00 CZK		
shopify_ZZ_15507001934155_56447102222667	609.00 CZK	548.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507002032459_56447102320971	163.00 CZK		
shopify_ZZ_15507002097995_56447102386507	867.00 CZK	780.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507002163531_56447102517579	362.00 CZK		
shopify_ZZ_15507002196299_56447102550347	306.00 CZK		
shopify_ZZ_15507002229067_56447102583115	265.00 CZK		
shopify_ZZ_15507002327371_56447102681419	2509.00 CZK	2259.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507002360139_56447102714187	10637.00 CZK	9574.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507002622283_56447103271243	412.00 CZK		
shopify_ZZ_15507002687819_56447103336779	286.00 CZK		
shopify_ZZ_15507002786123_56447103467851	1158.00 CZK	930.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507002818891_56447103500619	412.00 CZK		
shopify_ZZ_15507002851659_56447103533387	245.00 CZK		
shopify_ZZ_15507002884427_56447103566155	1267.00 CZK		
shopify_ZZ_15507002917195_56447103598923	301.00 CZK		
shopify_ZZ_15507003015499_56447104450891	412.00 CZK		
shopify_ZZ_15507003081035_56447104516427	1556.00 CZK	1400.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507003179339_56447104713035	4142.00 CZK	3728.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507003212107_56447104844107	3826.00 CZK	3443.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507003244875_56447104876875	948.00 CZK	663.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507003277643_56447104909643	916.00 CZK	824.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507003375947_56447105040715	288.00 CZK		
shopify_ZZ_15507003441483_56447105106251	303.00 CZK		
shopify_ZZ_15507003474251_56447105139019	263.00 CZK		
shopify_ZZ_15507003507019_56447105171787	256.00 CZK		
shopify_ZZ_15507003736395_56447105401163	241.00 CZK		
shopify_ZZ_15507003867467_56447105565003	300.00 CZK		
shopify_ZZ_15507004195147_56447105925451	7448.00 CZK	6704.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507004227915_56447105958219	364.00 CZK	312.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507004260683_56447105990987	2327.00 CZK		
shopify_ZZ_15507004621131_56447109300555	6144.00 CZK	5531.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507004653899_56447109333323	4853.00 CZK	3843.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507004719435_56447109398859	15987.00 CZK	13704.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507004817739_56447109562699	345.00 CZK		
shopify_ZZ_15507004948811_56447109693771	5262.00 CZK	4737.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005014347_56447109759307	699.00 CZK	657.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005079883_56447109824843	3147.00 CZK	2200.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005112651_56447109857611	6943.00 CZK	6250.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005276491_56447110021451	13308.00 CZK	11978.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005374795_56447110119755	943.00 CZK	849.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005407563_56447110152523	3128.00 CZK	2471.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005702475_56447110545739	522.00 CZK	470.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005735243_56447110578507	4666.00 CZK	4200.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005866315_56447110709579	352.00 CZK		
shopify_ZZ_15507005899083_56447110775115	2529.00 CZK	2276.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507005931851_56447110807883	257.00 CZK		
shopify_ZZ_15507005964619_56447110840651	315.00 CZK		
shopify_ZZ_15507006030155_56447110906187	223.00 CZK		
shopify_ZZ_15507006128459_56447111004491	681.00 CZK	613.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507006226763_56447111135563	1442.00 CZK	1298.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507006259531_56447111168331	268.00 CZK		
shopify_ZZ_15507006357835_56447111266635	1410.00 CZK	1269.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507006390603_56447111299403	875.00 CZK		
shopify_ZZ_15507006488907_56447111397707	759.00 CZK	683.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507006521675_56447111430475	5372.00 CZK	4835.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507006554443_56447111463243	285.00 CZK		
shopify_ZZ_15507006980427_56447111889227	2466.00 CZK	1900.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507007242571_56447112184139	4102.00 CZK	3693.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507008389451_56447113593163	1601.00 CZK	1441.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507008782667_56447113986379	464.00 CZK		
shopify_ZZ_15507009306955_56447114576203	1262.00 CZK	1136.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507009372491_56447114674507	291.00 CZK		
shopify_ZZ_15507009438027_56447114707275	4142.00 CZK		
shopify_ZZ_15507009470795_56447115133259	667.00 CZK	491.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507009601867_56447115297099	1319.00 CZK	1188.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507009634635_56447115329867	405.00 CZK		
shopify_ZZ_15507011043659_56447116869963	4994.00 CZK	4495.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507011076427_56447116902731	1758.00 CZK	1582.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507011305803_56447117132107	996.00 CZK	896.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507011731787_56447117656395	996.00 CZK	896.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507012419915_56447118344523	2029.00 CZK	1826.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15507012550987_56447118475595	1632.00 CZK	1469.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
